Elapsed Time,ECG1,ECG2,ECG3,BioRadio Event,
00:00:03.338,-0.423335701227188,-0.637780070304871,-0.214094445109367,0,
00:00:03.3385,-0.414216816425323,-0.652136087417603,-0.237580969929695,0,
00:00:03.339,-0.405018717050552,-0.664901077747345,-0.259555876255035,0,
00:00:03.3395,-0.395769238471985,-0.676095843315125,-0.280012130737305,0,
00:00:03.34,-0.386495769023895,-0.685746431350708,-0.298948377370834,0,
00:00:03.3405,-0.377225369215012,-0.693884074687958,-0.316368520259857,0,
00:00:03.341,-0.367984771728516,-0.700544476509094,-0.332281678915024,0,
00:00:03.3415,-0.358799666166306,-0.705767333507538,-0.346701711416245,0,
00:00:03.342,-0.34969437122345,-0.709595441818237,-0.359647065401077,0,
00:00:03.3425,-0.340691834688187,-0.712074339389801,-0.371140420436859,0,
00:00:03.343,-0.331813782453537,-0.713252723217011,-0.381208598613739,0,
00:00:03.3435,-0.323080658912659,-0.713181793689728,-0.389882296323776,0,
00:00:03.344,-0.314511775970459,-0.711915016174316,-0.397195547819138,0,
00:00:03.3445,-0.306125044822693,-0.709507644176483,-0.40318563580513,0,
00:00:03.345,-0.297937154769897,-0.706016659736633,-0.407892674207687,0,
00:00:03.3455,-0.289963573217392,-0.701500356197357,-0.411359399557114,0,
00:00:03.346,-0.282218664884567,-0.696018218994141,-0.413630992174149,0,
00:00:03.3465,-0.274715512990952,-0.689630687236786,-0.414754629135132,0,
00:00:03.347,-0.267466157674789,-0.682398676872253,-0.414779424667358,0,
00:00:03.3475,-0.260481655597687,-0.674383997917175,-0.413756012916565,0,
00:00:03.348,-0.253772348165512,-0.665648818016052,-0.41173642873764,0,
00:00:03.3485,-0.247347623109818,-0.656255722045898,-0.408773899078369,0,
00:00:03.349,-0.241215631365776,-0.64626681804657,-0.404922395944595,0,
00:00:03.3495,-0.235382795333862,-0.635743081569672,-0.400236666202545,0,
00:00:03.35,-0.229853957891464,-0.624744474887848,-0.394771873950958,0,
00:00:03.3505,-0.224632635712624,-0.613330006599426,-0.388583481311798,0,
00:00:03.351,-0.219721168279648,-0.601557552814484,-0.381727159023285,0,
00:00:03.3515,-0.215120822191238,-0.589483797550201,-0.374258488416672,0,
00:00:03.352,-0.210831850767136,-0.57716429233551,-0.366232812404633,0,
00:00:03.3525,-0.206853568553925,-0.564653038978577,-0.357704877853394,0,
00:00:03.353,-0.203184321522713,-0.552002370357513,-0.348728895187378,0,
00:00:03.3535,-0.199821606278419,-0.539263010025024,-0.339358061552048,0,
00:00:03.354,-0.196762010455132,-0.526483654975891,-0.329644620418549,0,
00:00:03.3545,-0.194001317024231,-0.513711094856262,-0.319639652967453,0,
00:00:03.355,-0.191534548997879,-0.500990092754364,-0.309392899274826,0,
00:00:03.3555,-0.189355969429016,-0.488363236188889,-0.298952758312225,0,
00:00:03.356,-0.187459170818329,-0.47587114572525,-0.288366287946701,0,
00:00:03.3565,-0.185837000608444,-0.463552087545395,-0.277678996324539,0,
00:00:03.357,-0.184481739997864,-0.451442420482636,-0.266934871673584,0,
00:00:03.3575,-0.183385148644447,-0.439576238393784,-0.256176382303238,0,
00:00:03.358,-0.182538509368896,-0.427985668182373,-0.245444282889366,0,
00:00:03.3585,-0.181932747364044,-0.416700512170792,-0.234777450561523,0,
00:00:03.359,-0.181558474898338,-0.405748248100281,-0.224212780594826,0,
00:00:03.3595,-0.181405946612358,-0.395154058933258,-0.2137850522995,0,
00:00:03.36,-0.181465089321136,-0.384940624237061,-0.203527018427849,0,
00:00:03.3605,-0.181725561618805,-0.375128209590912,-0.193469226360321,0,
00:00:03.361,-0.182176753878593,-0.365734696388245,-0.183640092611313,0,
00:00:03.3615,-0.182807877659798,-0.356775552034378,-0.174065813422203,0,
00:00:03.362,-0.183608055114746,-0.34826397895813,-0.164770364761353,0,
00:00:03.3625,-0.184566393494606,-0.340210855007172,-0.155775487422943,0,
00:00:03.363,-0.185671985149384,-0.332624912261963,-0.147100687026978,0,
00:00:03.3635,-0.186913967132568,-0.325512737035751,-0.138763323426247,0,
00:00:03.364,-0.188281461596489,-0.318878680467606,-0.130778536200523,0,
00:00:03.3645,-0.189763695001602,-0.312725126743317,-0.123159386217594,0,
00:00:03.365,-0.191349938511848,-0.307052493095398,-0.115916892886162,0,
00:00:03.3655,-0.193029627203941,-0.301859259605408,-0.10906008630991,0,
00:00:03.366,-0.194792345166206,-0.297142386436462,-0.102596156299114,0,
00:00:03.3665,-0.19662781059742,-0.292897135019302,-0.0965305045247078,0,
00:00:03.367,-0.198525950312614,-0.289117187261581,-0.0908669009804726,0,
00:00:03.3675,-0.200476840138435,-0.285794883966446,-0.0856074467301369,0,
00:00:03.368,-0.202470794320107,-0.282921016216278,-0.0807526856660843,0,
00:00:03.3685,-0.204498365521431,-0.280485242605209,-0.0763016194105148,0,
00:00:03.369,-0.206550359725952,-0.278475850820541,-0.0722517669200897,0,
00:00:03.3695,-0.208617851138115,-0.276880174875259,-0.0685992762446404,0,
00:00:03.37,-0.210692256689072,-0.27568444609642,-0.065339021384716,0,
00:00:03.3705,-0.212765216827393,-0.274874001741409,-0.0624646432697773,0,
00:00:03.371,-0.214828819036484,-0.27443328499794,-0.0599686093628407,0,
00:00:03.3715,-0.216875463724136,-0.274346083402634,-0.0578422546386719,0,
00:00:03.372,-0.218897998332977,-0.274595528841019,-0.0560758747160435,0,
00:00:03.3725,-0.220889583230019,-0.275164067745209,-0.0546587519347668,0,
00:00:03.373,-0.222843736410141,-0.276033520698547,-0.0535792633891106,0,
00:00:03.3735,-0.224754333496094,-0.277185291051865,-0.0528249554336071,0,
00:00:03.374,-0.22661580145359,-0.278600633144379,-0.052382655441761,0,
00:00:03.3745,-0.228423118591309,-0.280260801315308,-0.0522386059165001,0,
00:00:03.375,-0.230171754956245,-0.282147079706192,-0.0523786023259163,0,
00:00:03.3755,-0.231857791543007,-0.284240961074829,-0.0527880862355232,0,
00:00:03.376,-0.233477845788002,-0.286524206399918,-0.0534521974623203,0,
00:00:03.3765,-0.235028669238091,-0.288978338241577,-0.0543557405471802,0,
00:00:03.377,-0.236506924033165,-0.291584491729736,-0.0554832518100739,0,
00:00:03.3775,-0.237909078598022,-0.294323533773422,-0.0568191148340702,0,
00:00:03.378,-0.239231675863266,-0.297176450490952,-0.0583477132022381,0,
00:00:03.3785,-0.2404715269804,-0.30012458562851,-0.0600535124540329,0,
00:00:03.379,-0.24162583053112,-0.303149849176407,-0.0619211457669735,0,
00:00:03.3795,-0.242692232131958,-0.306234806776047,-0.0639354139566422,0,
00:00:03.38,-0.243668898940086,-0.309362769126892,-0.0660813376307487,0,
00:00:03.3805,-0.24455451965332,-0.312517732381821,-0.0683441907167435,0,
00:00:03.381,-0.245348230004311,-0.315684467554092,-0.0707095041871071,0,
00:00:03.3815,-0.246049642562866,-0.31884840130806,-0.0731630176305771,0,
00:00:03.382,-0.246658906340599,-0.321995556354523,-0.0756905600428581,0,
00:00:03.3825,-0.24717666208744,-0.325112640857697,-0.0782780647277832,0,
00:00:03.383,-0.247604101896286,-0.328187018632889,-0.0809116512537003,0,
00:00:03.3835,-0.247942805290222,-0.331206768751144,-0.0835777148604393,0,
00:00:03.384,-0.248194843530655,-0.334160715341568,-0.0862630233168602,0,
00:00:03.3845,-0.248362705111504,-0.337038457393646,-0.0889547616243362,0,
00:00:03.385,-0.248449206352234,-0.339830338954926,-0.0916404873132706,0,
00:00:03.3855,-0.248457387089729,-0.342527270317078,-0.0943081751465797,0,
00:00:03.386,-0.248390376567841,-0.345120579004288,-0.096946232020855,0,
00:00:03.3865,-0.248251363635063,-0.347602158784866,-0.0995435118675232,0,
00:00:03.387,-0.248043641448021,-0.349964410066605,-0.102089330554008,0,
00:00:03.3875,-0.247770562767982,-0.352200388908386,-0.104573525488377,0,
00:00:03.388,-0.247435569763184,-0.35430371761322,-0.106986418366432,0,
00:00:03.3885,-0.247042059898376,-0.356268554925919,-0.109318882226944,0,
00:00:03.389,-0.246593490242958,-0.358089655637741,-0.111562304198742,0,
00:00:03.3895,-0.246093273162842,-0.359762221574783,-0.113708637654781,0,
00:00:03.39,-0.245544850826263,-0.361282050609589,-0.115750417113304,0,
00:00:03.3905,-0.244951695203781,-0.362645655870438,-0.117680802941322,0,
00:00:03.391,-0.244317322969437,-0.363850086927414,-0.119493544101715,0,
00:00:03.3915,-0.243645250797272,-0.364893049001694,-0.121182955801487,0,
00:00:03.392,-0.242938980460167,-0.365772753953934,-0.12274394929409,0,
00:00:03.3925,-0.242201954126358,-0.366488039493561,-0.124171994626522,0,
00:00:03.393,-0.241437584161758,-0.367038279771805,-0.12546318769455,0,
00:00:03.3935,-0.240649193525314,-0.367423385381699,-0.12661424279213,0,
00:00:03.394,-0.239840149879456,-0.367643922567368,-0.127622455358505,0,
00:00:03.3945,-0.239013761281967,-0.367701023817062,-0.128485783934593,0,
00:00:03.395,-0.238173335790634,-0.367596477270126,-0.129202902317047,0,
00:00:03.3955,-0.237322106957436,-0.367332756519318,-0.129773184657097,0,
00:00:03.396,-0.236463189125061,-0.366912961006165,-0.130196750164032,0,
00:00:03.3965,-0.235599547624588,-0.366340637207031,-0.130474373698235,0,
00:00:03.397,-0.23473396897316,-0.36561980843544,-0.130607396364212,0,
00:00:03.3975,-0.233869001269341,-0.36475482583046,-0.130597740411758,0,
00:00:03.398,-0.23300701379776,-0.363750427961349,-0.130447819828987,0,
00:00:03.3985,-0.232150182127953,-0.362611591815948,-0.130160480737686,0,
00:00:03.399,-0.231300517916679,-0.361343502998352,-0.129738941788673,0,
00:00:03.3995,-0.230459943413734,-0.35995164513588,-0.129186809062958,0,
00:00:03.4,-0.229630380868912,-0.358441948890686,-0.128508001565933,0,
00:00:03.4005,-0.228813961148262,-0.356820911169052,-0.127706825733185,0,
00:00:03.401,-0.228012919425964,-0.355095446109772,-0.126787900924683,0,
00:00:03.4015,-0.22722926735878,-0.353272587060928,-0.125756040215492,0,
00:00:03.402,-0.226464405655861,-0.351359009742737,-0.124616339802742,0,
00:00:03.4025,-0.225719228386879,-0.349361032247543,-0.12337401509285,0,
00:00:03.403,-0.224994197487831,-0.347284764051437,-0.122034482657909,0,
00:00:03.4035,-0.224289655685425,-0.345136314630508,-0.120603285729885,0,
00:00:03.404,-0.223605781793594,-0.342921823263168,-0.119086094200611,0,
00:00:03.4045,-0.222942754626274,-0.340647429227829,-0.117488697171211,0,
00:00:03.405,-0.222300708293915,-0.338319420814514,-0.11581701785326,0,
00:00:03.4055,-0.221679776906967,-0.33594423532486,-0.114077165722847,0,
00:00:03.406,-0.221080124378204,-0.333528459072113,-0.11227548122406,0,
00:00:03.4065,-0.220501929521561,-0.331078916788101,-0.110418505966663,0,
00:00:03.407,-0.219945400953293,-0.32860267162323,-0.108512997627258,0,
00:00:03.4075,-0.219410702586174,-0.326106727123261,-0.106565810739994,0,
00:00:03.408,-0.218897968530655,-0.323598206043243,-0.104583851993084,0,
00:00:03.4085,-0.218407243490219,-0.32108411192894,-0.102574050426483,0,
00:00:03.409,-0.217938467860222,-0.318571329116821,-0.100543327629566,0,
00:00:03.4095,-0.217491462826729,-0.31606662273407,-0.0984985828399658,0,
00:00:03.41,-0.217065945267677,-0.313576549291611,-0.0964465737342834,0,
00:00:03.4105,-0.216661512851715,-0.311107337474823,-0.094393864274025,0,
00:00:03.411,-0.216277673840523,-0.308664828538895,-0.0923467725515366,0,
00:00:03.4115,-0.215913757681847,-0.306254476308823,-0.0903113260865211,0,
00:00:03.412,-0.215569064021111,-0.303881257772446,-0.0882932543754578,0,
00:00:03.4125,-0.215242713689804,-0.301549673080444,-0.0862979143857956,0,
00:00:03.413,-0.214933812618256,-0.299263805150986,-0.0843303501605988,0,
00:00:03.4135,-0.214641347527504,-0.297027349472046,-0.0823952555656433,0,
00:00:03.414,-0.214364275336266,-0.294843584299088,-0.0804969966411591,0,
00:00:03.4145,-0.214101478457451,-0.292715400457382,-0.0786396190524101,0,
00:00:03.415,-0.213851764798164,-0.290645360946655,-0.076826885342598,0,
00:00:03.4155,-0.213613837957382,-0.288635671138763,-0.0750622525811195,0,
00:00:03.416,-0.213386476039886,-0.286688268184662,-0.0733488127589226,0,
00:00:03.4165,-0.213168501853943,-0.28480476140976,-0.0716893076896667,0,
00:00:03.417,-0.212958842515945,-0.282986462116241,-0.0700861290097237,0,
00:00:03.4175,-0.212756440043449,-0.281234443187714,-0.0685413554310799,0,
00:00:03.418,-0.212560325860977,-0.279549360275269,-0.0670567378401756,0,
00:00:03.4185,-0.212369546294212,-0.277931690216064,-0.0656336694955826,0,
00:00:03.419,-0.212183147668839,-0.276381492614746,-0.0642732456326485,0,
00:00:03.4195,-0.21200031042099,-0.274898678064346,-0.0629762262105942,0,
00:00:03.42,-0.211820244789124,-0.273483008146286,-0.0617431178689003,0,
00:00:03.4205,-0.211642265319824,-0.272134065628052,-0.0605741664767265,0,
00:00:03.421,-0.211465746164322,-0.270851284265518,-0.0594694390892982,0,
00:00:03.4215,-0.211290061473846,-0.269633919000626,-0.058428879827261,0,
00:00:03.422,-0.211114600300789,-0.268481254577637,-0.0574523434042931,0,
00:00:03.4225,-0.21093875169754,-0.267392456531525,-0.0565396286547184,0,
00:00:03.423,-0.210761949419975,-0.26636677980423,-0.0556904971599579,0,
00:00:03.4235,-0.21058364212513,-0.265403389930725,-0.0549046881496906,0,
00:00:03.424,-0.210403352975845,-0.264501512050629,-0.0541818775236607,0,
00:00:03.4245,-0.21022067964077,-0.263660311698914,-0.0535216107964516,0,
00:00:03.425,-0.21003545820713,-0.262879103422165,-0.0529233105480671,0,
00:00:03.4255,-0.209847956895828,-0.262157440185547,-0.0523862689733505,0,
00:00:03.426,-0.209658727049828,-0.261495023965836,-0.0519096627831459,0,
00:00:03.4265,-0.209468126296997,-0.260891228914261,-0.0514925047755241,0,
00:00:03.427,-0.20927606523037,-0.260344743728638,-0.0511336550116539,0,
00:00:03.4275,-0.20908197760582,-0.259853720664978,-0.0508318580687046,0,
00:00:03.428,-0.208885073661804,-0.25941601395607,-0.0505857989192009,0,
00:00:03.4285,-0.208684474229813,-0.25902932882309,-0.0503941141068935,0,
00:00:03.429,-0.208479270339012,-0.258691370487213,-0.0502554178237915,0,
00:00:03.4295,-0.208268716931343,-0.258399814367294,-0.0501682683825493,0,
00:00:03.43,-0.208052098751068,-0.258152425289154,-0.0501311048865318,0,
00:00:03.4305,-0.207828879356384,-0.257946848869324,-0.0501422360539436,0,
00:00:03.431,-0.207598581910133,-0.257780641317368,-0.0501997657120228,0,
00:00:03.4315,-0.207360804080963,-0.25765123963356,-0.0503016263246536,0,
00:00:03.432,-0.207115232944489,-0.257555961608887,-0.0504455268383026,0,
00:00:03.4325,-0.206861615180969,-0.257492005825043,-0.0506289750337601,0,
00:00:03.433,-0.206599816679955,-0.257456511259079,-0.0508492812514305,0,
00:00:03.4335,-0.206329703330994,-0.257446467876434,-0.0511035695672035,0,
00:00:03.434,-0.206051245331764,-0.25745889544487,-0.0513887889683247,0,
00:00:03.4345,-0.205764472484589,-0.257490605115891,-0.0517017059028149,0,
00:00:03.435,-0.205469474196434,-0.257538229227066,-0.0520389005541801,0,
00:00:03.4355,-0.205166429281235,-0.257598400115967,-0.0523967668414116,0,
00:00:03.436,-0.204855531454086,-0.257667481899261,-0.0527715459465981,0,
00:00:03.4365,-0.204537093639374,-0.257741868495941,-0.0531593598425388,0,
00:00:03.437,-0.204211488366127,-0.257817924022675,-0.0535562597215176,0,
00:00:03.4375,-0.203879207372665,-0.257892161607742,-0.0539582520723343,0,
00:00:03.438,-0.203540995717049,-0.257961243391037,-0.0543613247573376,0,
00:00:03.4385,-0.203197732567787,-0.25802206993103,-0.0547615028917789,0,
00:00:03.439,-0.202850490808487,-0.258071750402451,-0.0551548935472965,0,
00:00:03.4395,-0.202500447630882,-0.258107662200928,-0.0555377416312695,0,
00:00:03.44,-0.202148705720901,-0.258127212524414,-0.0559064000844955,0,
00:00:03.4405,-0.201795890927315,-0.258127331733704,-0.0562572479248047,0,
00:00:03.441,-0.201442062854767,-0.258104354143143,-0.0565866827964783,0,
00:00:03.4415,-0.201087266206741,-0.258054703474045,-0.056891180574894,0,
00:00:03.442,-0.200731784105301,-0.257975190877914,-0.0571673437952995,0,
00:00:03.4425,-0.200376093387604,-0.257862895727158,-0.0574118569493294,0,
00:00:03.443,-0.200020313262939,-0.257714629173279,-0.0576214455068111,0,
00:00:03.4435,-0.199664235115051,-0.257526934146881,-0.0577929057180882,0,
00:00:03.444,-0.199307411909103,-0.257296293973923,-0.0579231567680836,0,
00:00:03.4445,-0.19894939661026,-0.257019281387329,-0.0580093152821064,0,
00:00:03.445,-0.198589786887169,-0.256692856550217,-0.0580487437546253,0,
00:00:03.4455,-0.198228344321251,-0.256314426660538,-0.058039091527462,0,
00:00:03.446,-0.197864979505539,-0.255881786346436,-0.0579783134162426,0,
00:00:03.4465,-0.197499766945839,-0.255393236875534,-0.0578646548092365,0,
00:00:03.447,-0.197132870554924,-0.254847526550293,-0.0576966367661953,0,
00:00:03.4475,-0.196764573454857,-0.254243731498718,-0.0574730448424816,0,
00:00:03.448,-0.196395128965378,-0.25358122587204,-0.0571929104626179,0,
00:00:03.4485,-0.196024864912033,-0.252859622240067,-0.0568555034697056,0,
00:00:03.449,-0.195654064416885,-0.252078801393509,-0.0564603060483933,0,
00:00:03.4495,-0.195283085107803,-0.251238942146301,-0.0560070239007473,0,
00:00:03.45,-0.194912239909172,-0.25034037232399,-0.0554955527186394,0,
00:00:03.4505,-0.194541826844215,-0.249383628368378,-0.0549260154366493,0,
00:00:03.451,-0.194172218441963,-0.248369693756104,-0.0542987771332264,0,
00:00:03.4515,-0.19380421936512,-0.247300177812576,-0.0536145195364952,0,
00:00:03.452,-0.193439334630966,-0.246177822351456,-0.052874282002449,0,
00:00:03.4525,-0.193079754710197,-0.245006382465363,-0.0520794503390789,0,
00:00:03.453,-0.192727714776993,-0.243789911270142,-0.0512316673994064,0,
00:00:03.4535,-0.19238469004631,-0.242531806230545,-0.050332747399807,0,
00:00:03.454,-0.192051231861115,-0.241234675049782,-0.0493846498429775,0,
00:00:03.4545,-0.191727325320244,-0.239900767803192,-0.0483895279467106,0,
00:00:03.455,-0.191412717103958,-0.238532245159149,-0.0473497398197651,0,
00:00:03.4555,-0.191106662154198,-0.237130954861641,-0.0462677702307701,0,
00:00:03.456,-0.190807864069939,-0.235698208212852,-0.0451462082564831,0,
00:00:03.4565,-0.190514549612999,-0.234234899282455,-0.0439877100288868,0,
00:00:03.457,-0.190224766731262,-0.232741802930832,-0.0427949875593185,0,
00:00:03.4575,-0.189936727285385,-0.231219798326492,-0.0415707416832447,0,
00:00:03.458,-0.18964883685112,-0.229669913649559,-0.0403176136314869,0,
00:00:03.4585,-0.189359813928604,-0.228093326091766,-0.039038147777319,0,
00:00:03.459,-0.189068511128426,-0.226491272449493,-0.0377347804605961,0,
00:00:03.4595,-0.188773930072784,-0.224865019321442,-0.0364098623394966,0,
00:00:03.46,-0.188475325703621,-0.223216071724892,-0.0350657105445862,0,
00:00:03.4605,-0.188172623515129,-0.221546575427055,-0.0337046422064304,0,
00:00:03.461,-0.187866359949112,-0.219859316945076,-0.0323289483785629,0,
00:00:03.4615,-0.187557280063629,-0.218157157301903,-0.0309407692402601,0,
00:00:03.462,-0.187245607376099,-0.216442123055458,-0.0295419320464134,0,
00:00:03.4625,-0.18693083524704,-0.214715152978897,-0.0281339213252068,0,
00:00:03.463,-0.186611875891685,-0.212976366281509,-0.0267179142683744,0,
00:00:03.4635,-0.186287388205528,-0.211225360631943,-0.0252948403358459,0,
00:00:03.464,-0.185956016182899,-0.209461510181427,-0.0238654091954231,0,
00:00:03.4645,-0.185616508126259,-0.207684189081192,-0.0224301461130381,0,
00:00:03.465,-0.185267999768257,-0.205893069505692,-0.0209894683212042,0,
00:00:03.4655,-0.184910297393799,-0.204088523983955,-0.0195437781512737,0,
00:00:03.466,-0.184544056653976,-0.202271789312363,-0.0180935319513083,0,
00:00:03.4665,-0.184170097112656,-0.20044432580471,-0.0166392102837563,0,
00:00:03.467,-0.183788701891899,-0.198606908321381,-0.0151812760159373,0,
00:00:03.4675,-0.18339928984642,-0.196759477257729,-0.013720172457397,0,
00:00:03.468,-0.183000713586807,-0.194901406764984,-0.0122563866898417,0,
00:00:03.4685,-0.182591632008553,-0.193031921982765,-0.0107904942706227,0,
00:00:03.469,-0.182170987129211,-0.191150709986687,-0.00932319462299347,0,
00:00:03.4695,-0.18173822760582,-0.189258098602295,-0.00785532966256142,0,
00:00:03.47,-0.181293070316315,-0.187354758381844,-0.00638784002512693,0,
00:00:03.4705,-0.180835083127022,-0.185441225767136,-0.00492172781378031,0,
00:00:03.471,-0.180363476276398,-0.18351773917675,-0.00345806195400655,0,
00:00:03.4715,-0.179877310991287,-0.181584432721138,-0.00199798587709665,0,
00:00:03.472,-0.179375603795052,-0.179641455411911,-0.000542702793609351,0,
00:00:03.4725,-0.178857490420341,-0.177689075469971,0.000906553119421005,0,
00:00:03.473,-0.178322210907936,-0.175727725028992,0.00234853336587548,0,
00:00:03.4735,-0.177769154310226,-0.173757970333099,0.00378197617828846,0,
00:00:03.474,-0.177197888493538,-0.171780556440353,0.00520560797303915,0,
00:00:03.4745,-0.176608115434647,-0.169796422123909,0.00661815004423261,0,
00:00:03.475,-0.175999954342842,-0.167806938290596,0.00801830366253853,0,
00:00:03.4755,-0.175374075770378,-0.16581404209137,0.00940471235662699,0,
00:00:03.476,-0.174731627106667,-0.163820207118988,0.0107759805396199,0,
00:00:03.4765,-0.174073681235313,-0.16182778775692,0.0121307438239455,0,
00:00:03.477,-0.173400938510895,-0.159838646650314,0.0134677058085799,0,
00:00:03.4775,-0.17271377146244,-0.157854378223419,0.0147856082767248,0,
00:00:03.478,-0.172012597322464,-0.15587654709816,0.0160832032561302,0,
00:00:03.4785,-0.171297922730446,-0.153906866908073,0.0173592492938042,0,
00:00:03.479,-0.170570194721222,-0.151946857571602,0.018612552434206,0,
00:00:03.4795,-0.169829726219177,-0.149997785687447,0.0198419932276011,0,
00:00:03.48,-0.169076666235924,-0.148060619831085,0.0210465826094151,0,
00:00:03.4805,-0.168311074376106,-0.146136090159416,0.0222255196422338,0,
00:00:03.481,-0.167533025145531,-0.144224673509598,0.023378225043416,0,
00:00:03.4815,-0.166742652654648,-0.142326712608337,0.0245043765753508,0,
00:00:03.482,-0.165940091013908,-0.140442311763763,0.0256039090454578,0,
00:00:03.4825,-0.165125608444214,-0.138571426272392,0.0266770236194134,0,
00:00:03.483,-0.164299532771111,-0.136713787913322,0.0277241840958595,0,
00:00:03.4835,-0.163462340831757,-0.13486909866333,0.0287460945546627,0,
00:00:03.484,-0.162614852190018,-0.133037135004997,0.0297436360269785,0,
00:00:03.4845,-0.161758199334145,-0.131217926740646,0.0307178478688002,0,
00:00:03.485,-0.160893678665161,-0.129411414265633,0.0316699594259262,0,
00:00:03.4855,-0.160022363066673,-0.12761715054512,0.0326014198362827,0,
00:00:03.486,-0.159145027399063,-0.125834181904793,0.0335138775408268,0,
00:00:03.4865,-0.158262342214584,-0.124061457812786,0.034409087151289,0,
00:00:03.487,-0.157375112175941,-0.122297890484333,0.0352888815104961,0,
00:00:03.4875,-0.156484022736549,-0.120542228221893,0.0361552089452744,0,
00:00:03.488,-0.155589461326599,-0.118792802095413,0.0370101369917393,0,
00:00:03.4885,-0.154691502451897,-0.117047570645809,0.0378558002412319,0,
00:00:03.489,-0.153790071606636,-0.115304373204708,0.0386943556368351,0,
00:00:03.4895,-0.152885109186172,-0.113561041653156,0.0395279042422771,0,
00:00:03.49,-0.151976585388184,-0.111815556883812,0.0403584651648998,0,
00:00:03.4905,-0.151064544916153,-0.110066123306751,0.0411879047751427,0,
00:00:03.491,-0.150149166584015,-0.108311243355274,0.04201789945364,0,
00:00:03.4915,-0.14923095703125,-0.106549978256226,0.0428499169647694,0,
00:00:03.492,-0.148310825228691,-0.104781955480576,0.043685220181942,0,
00:00:03.4925,-0.147389739751816,-0.103007026016712,0.0445249378681183,0,
00:00:03.493,-0.146468371152878,-0.101224802434444,0.0453701205551624,0,
00:00:03.4935,-0.145546942949295,-0.0994345992803574,0.0462217256426811,0,
00:00:03.494,-0.144625559449196,-0.0976357832551003,0.0470805875957012,0,
00:00:03.4945,-0.143704414367676,-0.0958279520273209,0.0479474030435085,0,
00:00:03.495,-0.142783761024475,-0.0940108150243759,0.0488227531313896,0,
00:00:03.4955,-0.141863629221916,-0.0921839997172356,0.0497071668505669,0,
00:00:03.496,-0.14094389975071,-0.0903468802571297,0.0506011284887791,0,
00:00:03.4965,-0.140024200081825,-0.0884986370801926,0.0515051521360874,0,
00:00:03.497,-0.139104008674622,-0.0866382867097855,0.0524197593331337,0,
00:00:03.4975,-0.138182789087296,-0.0847648531198502,0.05334547534585,0,
00:00:03.498,-0.137260094285011,-0.0828774943947792,0.054282758384943,0,
00:00:03.4985,-0.136335507035255,-0.0809755399823189,0.0552319958806038,0,
00:00:03.499,-0.135408729314804,-0.0790584906935692,0.0561934821307659,0,
00:00:03.4995,-0.134479552507401,-0.0771260634064674,0.0571674443781376,0,
00:00:03.5,-0.133548080921173,-0.075178362429142,0.0581540018320084,0,
00:00:03.5005,-0.132614865899086,-0.0732161328196526,0.0591531619429588,0,
00:00:03.501,-0.131680876016617,-0.0712405741214752,0.0601648464798927,0,
00:00:03.5015,-0.130746930837631,-0.0692527964711189,0.0611889734864235,0,
00:00:03.502,-0.12981328368187,-0.0672533586621284,0.0622254759073257,0,
00:00:03.5025,-0.128879725933075,-0.0652423575520515,0.0632742494344711,0,
00:00:03.503,-0.127945810556412,-0.0632196813821793,0.0643351450562477,0,
00:00:03.5035,-0.127011016011238,-0.0611852072179317,0.0654079243540764,0,
00:00:03.504,-0.126074910163879,-0.0591388754546642,0.0664923042058945,0,
00:00:03.5045,-0.125137090682983,-0.057080764323473,0.0675879269838333,0,
00:00:03.505,-0.124197334051132,-0.055011123418808,0.0686943531036377,0,
00:00:03.5055,-0.123255461454391,-0.0529304295778275,0.0698110014200211,0,
00:00:03.506,-0.122311472892761,-0.0508394502103329,0.0709370970726013,0,
00:00:03.5065,-0.121365435421467,-0.0487392358481884,0.0720716789364815,0,
00:00:03.507,-0.120417557656765,-0.0466311201453209,0.0732135772705078,0,
00:00:03.5075,-0.119468115270138,-0.0445166639983654,0.0743614435195923,0,
00:00:03.508,-0.118517495691776,-0.0423976182937622,0.0755138173699379,0,
00:00:03.5085,-0.117566153407097,-0.0402758307754993,0.0766692087054253,0,
00:00:03.509,-0.116614624857903,-0.0381532087922096,0.0778261497616768,0,
00:00:03.5095,-0.115663506090641,-0.0360316745936871,0.0789832323789597,0,
00:00:03.51,-0.114713422954082,-0.0339131355285645,0.0801390707492828,0,
00:00:03.5105,-0.113764956593513,-0.0317995026707649,0.0812922567129135,0,
00:00:03.511,-0.112818725407124,-0.0296927411109209,0.0824413970112801,0,
00:00:03.5115,-0.111875526607037,-0.0275950729846954,0.0835850089788437,0,
00:00:03.512,-0.110936388373375,-0.0255090836435556,0.0847215428948402,0,
00:00:03.5125,-0.110002428293228,-0.0234374925494194,0.0858493372797966,0,
00:00:03.513,-0.109074451029301,-0.0213827770203352,0.0869666859507561,0,
00:00:03.5135,-0.108152821660042,-0.0193470399826765,0.0880718007683754,0,
00:00:03.514,-0.107237607240677,-0.0173320975154638,0.0891628861427307,0,
00:00:03.5145,-0.106328703463078,-0.0153396092355251,0.0902381241321564,0,
00:00:03.515,-0.105426110327244,-0.0133713446557522,0.0912956744432449,0,
00:00:03.5155,-0.104530215263367,-0.011429475620389,0.0923337116837502,0,
00:00:03.516,-0.103641703724861,-0.00951652508229017,0.0933503955602646,0,
